,link,title,name,price,category,sex,Embedding,Features
57,https://www.myntra.com/tops/chemistry/chemistry-women-navy-blue-solid-regular-top/14393142/buy,Chemistry,Women Navy Blue Solid Regular Top,649,topwear,Women,[0.01624027 0.01257387 0.01681359 ... 0.01411161 0.01692166 0.00935612],"[ 1.0020228e+01  3.2182081e+00  1.3091998e+00  1.1137212e+01
 -3.5728421e+00 -9.5925264e+00  6.8741536e+00 -1.8085623e-01
  4.3266616e+00 -1.0143030e-01  1.2739421e+00 -8.2981710e+00
 -1.4077405e+00 -2.0974603e+00 -7.3356028e+00 -5.9322047e-01
 -3.6690452e+00  9.2824144e+00  3.1554179e+00  3.2835057e+00
 -6.5863156e+00 -4.6106505e+00 -5.6686550e-01 -3.0499223e-01
 -2.4008517e+00  1.2566608e-01  1.2951692e+00 -2.9336343e+00
 -5.5790138e-01  2.5275402e+00 -2.7409210e+00  2.6293094e+00
  2.1831143e+00 -2.4749100e+00 -1.7179024e+00  2.6710246e+00
 -8.2122698e+00  3.3712745e+00  4.6931992e+00 -1.0399830e+00
  2.9354599e+00 -4.3286839e+00 -6.9726175e-01 -9.4095170e-03
  4.4178970e-02 -6.9775379e-01 -5.7139597e+00 -1.5275160e+00
  4.1040540e+00 -5.4210424e+00  4.4610686e+00 -4.3054852e-01
 -1.5007786e+00  1.0771496e+00  3.4090590e+00 -5.9102931e+00
 -1.2465208e+00  1.3179291e+00 -7.1551019e-01  5.1479805e-01
  3.4108725e+00  8.0927777e-01  1.0505174e+00  1.1484593e-01
  5.3459251e-01  1.1960976e+00  9.0453726e-01  6.1528349e-01
  9.8675162e-02  8.8265717e-01  1.5355268e+00 -3.1829268e-01
 -1.4009565e-01 -1.8270935e+00  3.9758449e+00  2.7048049e+00
  1.7755274e+00  1.6152370e+00  3.9724829e+00 -2.9778473e+00
 -7.0522809e-01 -1.9488760e+00 -2.6539152e+00 -2.9042609e+00
 -1.2384076e+00 -2.8838423e-01 -7.3883343e-01  6.0994363e-01
  1.5398744e+00 -4.4026542e-01  2.2530958e-01 -8.7759620e-01
  4.1330546e-01 -8.9154232e-01 -1.0144253e+00 -6.7639434e-01
  7.6908723e-02 -1.2614799e+00  7.1507901e-02 -7.9177606e-01]"
58,https://www.myntra.com/tshirts/van-heusen-sport/van-heusen-sport-men-white--grey-printed-slim-fit-t-shirt/18250720/buy,Van Heusen Sport,Men White &amp; Grey Printed Slim Fit T-shirt,1499,topwear,Men,[0.01302727 0.08971692 0.01001608 ... 0.02188824 0.0017196  0.02728957],"[17.139498    5.834502    1.8055079  13.804892   -5.2875338  -1.5819134
  0.8000797  -1.0906216  -5.44615    -5.255974    3.0655737  -0.55090207
  1.1214037   1.4053903  -1.0361129  -6.2134      2.6222076  -5.9761
  0.95697415 -2.4872093   1.592967   -4.3855515   3.2510328  -0.69742644
  1.2488275  -1.860351    4.842678    2.4557204  -1.7215862  -3.054692
  2.0732906  -4.0882344   4.0099683   0.12252343  3.3840766  -4.108427
  1.2551544   0.49897465 -4.707851   -2.2360168   2.9997952   6.4865665
  2.2358263  -3.5361135  -4.773066   -2.2200522   1.3541242   4.399693
  2.108562    1.6775074  -2.7643855  -4.290426    0.1670711  -1.1911938
 -3.463167   -1.6054301   4.55458     1.6086307   1.2517155   2.0462358
  3.3868284   3.2875202  -0.8454234  -0.7040097   2.0779884   0.25792587
 -0.7487271   1.7680826   1.5890157   4.4426293  -0.39561325 -2.9391968
  1.150797   -0.2798313   1.3594524  -1.0032719  -2.390411   -0.5297382
  2.3653586  -2.4231396   0.6905702  -0.75171834 -0.06205732  0.838338
  0.52908885  1.6881341   1.6044571   0.22259866  2.7558415  -1.5084021
 -1.8799298   0.30662584 -1.0606582  -2.0808105   1.4131244  -0.29403532
 -0.320839    3.1851099  -1.4192772   1.101031  ]"
59,https://www.myntra.com/shirts/estela/estela-men-white--yellow-printed-short-sleeve-casual-shirt/19421650/buy,ESTELA,Men White &amp; Yellow Printed Short Sleeve Casual Shirt,1359,topwear,Men,[0.01428529 0.07005183 0.         ... 0.00275387 0.02799618 0.05193521],"[12.70369     7.0571632   4.098836   16.932095   -6.564596    1.3729645
  2.9057086   0.14030935 -4.070944   -5.68305     1.9110457   5.099962
 -1.2507087  -0.90599775 -1.2008743   3.2233067   6.0008535   0.46507865
 -0.8493497  -2.3097165   0.9099703  -2.9151077   8.079827    0.24528664
 -3.6827888   0.93777287  4.4490113   0.3682201  -2.514343   -3.7607815
 -1.8542349   0.84478104 -0.9897645  -0.6435424   8.826586   -3.0040863
  2.4592817   5.636818    0.5065502   3.1545138  -0.738657    3.2046733
  0.4517871   0.14810115 -0.94895744  0.3925718   0.42639205  7.4241743
  1.5180879   0.43492633 -1.0360662  -1.5004634   5.1880064  -2.7953722
 -0.92936903  2.889321    2.3115363   2.50833     1.587013   -0.50978273
  2.01501     2.081378    1.3276587  -4.0274715  -3.6866987   2.0129108
 -0.1458629  -1.3612468  -1.2450255   0.50962955  2.504921    0.81842864
 -0.57034254  0.20688608 -0.5208237  -0.23941953 -0.5347989   4.149678
 -1.8314068   2.0753326  -0.7975744  -0.5514492  -0.6833145   2.2938092
  0.17843254  0.7963234  -2.4181693  -0.02987833  0.38574058  0.09899069
  0.2592916  -0.20112725  1.9499452   0.6478178  -2.4774845   1.8951943
 -3.3178587   0.90386456 -2.9427378   1.6234522 ]"
60,https://www.myntra.com/kurtas/anouk/anouk-men-beige-pure-cotton-ikkat-inspired-print-kurta/17742076/buy,Anouk,Men Beige Pure Cotton Ikkat Inspired Print Kurta,714,topwear,Men,[0.00361924 0.02484106 0.00179377 ... 0.0272214  0.00557606 0.04676192],"[14.528727    4.350047    2.2298455   6.0767875  -1.8397563  -2.0854292
 -2.6639895  -3.5800457  10.162955    3.9873154   1.2085267   0.5954682
 -3.9692628  -3.7854266   3.3696516   4.5897818   1.6345909  -1.6336691
 -0.6721513   4.2881184   0.67040545 10.482062    5.177339    2.0730975
 -1.5898905   0.3735945  -2.772749   -0.1415003   6.2747087   0.6271053
  0.9041928   1.4459794  -4.1742096  -0.5782741   4.2114277  -2.9904854
  1.5455092   1.2825384  -4.8202915   0.3203034  -0.61090773  5.7145863
 -6.944341   -2.0026627   2.004829   -3.5756273   1.2356713   2.388704
 -1.2889427  -3.4768522  -3.665137   -3.5606322   0.98367333  2.0338914
 -0.6835381   5.430345    0.3622672  -3.994372    0.2561462  -0.3979801
  0.28681526 -1.7140163  -2.0135257   8.650341    1.2709894   1.1251553
  6.0275044  -1.2867484   0.37003008 -7.463542   -0.27342758  8.365298
  1.1802148   6.3087654  -1.8634263  -0.5869706  -4.074585   -2.0433242
 -0.28502685  2.6396394   2.4610765   4.4432635   1.2361814  -1.406476
  0.16184819  0.5075458   1.7145536   2.307102    3.8469377   0.6955045
  2.071869    3.4800286   0.06666907 -1.259797    0.2770381  -4.220848
  0.90396476 -2.6165915  -2.2381542  -1.5016139 ]"
61,https://www.myntra.com/shirts/mast--harbour/mast--harbour-men-blue--orange-pure-cotton-tartan-checks-casual-shirt/16284192/buy,Mast &amp; Harbour,Men Blue &amp; Orange Pure Cotton Tartan Checks Casual Shirt,623,topwear,Men,[0.00503203 0.         0.         ... 0.01309619 0.03357174 0.02066343],"[12.631624    3.3698862   1.8053339  19.880926   -0.07061291 -5.8659506
 -0.21130598 -2.2814982   1.0197647   4.631456    3.3442743   3.719316
 -5.1376333   0.7467444   2.0550988   5.53846     2.6652405  -3.3450441
 -4.286961    3.0484967  -2.893677    5.1604295  -3.0566132   2.4836352
  4.4292784   1.3838694  -4.255365   -2.1868565   1.4829079   2.413095
 -3.7015705   2.1678333   1.9049172   0.80918854 -3.4721756  -3.2919214
  0.47644046 -2.6410694  -1.8170143  -0.12856239 -2.1812017   1.96961
 -0.820354   -2.827433    4.6972427   2.5042458   0.05098784  1.2506989
 -3.0602515  -1.5443815   3.7165556   0.03419136  5.217992    0.32581544
 -0.14149621  3.2690933  -2.7548633  -4.119709   -1.9204935  -2.3159626
 -1.1999754   1.646945    5.271934   -4.709372   -0.48045236 -4.2880635
  1.5963429  -4.919924    2.323368   -0.63553995 -0.30982125 -2.3696005
  0.6884843   3.7930224   1.1609294  -1.680942   -2.4713936  -1.6597643
  0.08768647  3.736267    1.4064339  -1.1789094  -1.2281303   1.9043345
  2.948734    0.68365955 -5.5885143   5.1023707  -0.36885017  1.549798
 -4.628552    0.19160128  0.57896733 -0.8749894   0.5054238  -2.349783
  1.0063709  -3.183705    3.2390428  -1.1613264 ]"
62,https://www.myntra.com/shirts/louis-philippe-sport/louis-philippe-sport-men-navy-blue-slim-fit-opaque-micro-ditsy-printed-cotton-casual-shirt/15187254/buy,Louis Philippe Sport,Men Navy Blue Slim Fit Opaque Micro Ditsy Printed Cotton Casual Shirt,1199,topwear,Men,[0.00399455 0.06814709 0.0077989  ... 0.01140533 0.         0.0497363 ],"[21.539206    2.2258291   3.5048559  16.544138    2.7397103  -0.07371022
 -0.97076523  5.9078336  -1.6550325  -7.0620275  -1.721404    6.6847243
 -0.38937366  2.0699947  -1.2307091   5.2455616   0.7624879  -7.6310697
 -1.6730378  -0.7658707  -4.232993    0.84752196  3.0065525   1.1530584
 -0.94466656 -1.2141713  -0.20779154  3.116223    2.6864314   1.1652939
  3.7606552   2.0029235  -0.3563421   2.0055745   3.3902895  -2.1199818
  1.2631733  -0.97817945  1.8832899  -1.1320899  -0.8522548  -0.4610024
  0.9998932   1.1065608  -2.6639552  -1.730323   -1.1678888   3.4939628
  0.02792385  1.3007174  -0.09389236  1.2517304  -0.42870432  1.146935
  2.3700988   1.2449327   3.4869025   0.3455991  -1.3100952  -0.76035124
  2.1034853  -3.3818498   3.4871297   1.116642   -1.8088087   1.9139171
  1.4185989   0.88038164 -1.9527802   0.468143   -0.9168254   3.2172465
 -2.141623   -1.9529296  -1.3728168   1.2709581  -0.8219806  -3.5917056
 -1.4030881   0.4567667  -2.393549   -1.9323372  -0.27115014 -1.8448926
 -3.2660372  -0.07601868  2.3647258  -0.5996489  -2.0918217   0.35058808
 -0.37812245 -1.1423929   1.7751517   0.8744698  -0.6065878  -1.8360538
  1.7305164   1.0816879  -0.822243   -0.82756865]"
63,https://www.myntra.com/blazers/mast--harbour/mast--harbour-women-mint-green-solid-regular-fit-peaked-lapel-single-breasted-blazer/15694694/buy,Mast &amp; Harbour,Women Mint Green Solid Regular Fit Peaked Lapel Single-Breasted Blazer,3499,topwear,Women,[0.00659775 0.00919539 0.00022447 ... 0.04301811 0.00782329 0.02764499],"[ 1.6954847e+01  5.0728470e-01  6.0566336e-01  1.3058154e+01
 -6.3196564e+00 -1.3855820e+00 -1.3260107e+00  1.6711530e-01
 -1.0993066e+00 -1.1445944e+00 -2.9232925e-01  3.4480020e-01
 -6.8767112e-01 -2.4251938e+00 -2.2098629e+00  3.5747778e+00
 -4.5244694e+00  3.1293905e+00 -2.0837646e+00  1.3319999e-02
  4.4806309e+00 -2.3850608e+00 -4.4520726e+00 -3.7186086e+00
  4.4117699e+00 -4.7287759e-01 -1.7233797e+00 -6.3877907e+00
 -1.0437537e+01  2.1238575e+00 -6.6071362e+00 -1.4801722e+00
 -5.4522457e+00 -5.4090633e+00 -3.5851139e-01 -1.2381281e+00
  1.8302137e+00 -6.8507309e+00 -6.3804884e+00 -4.6367675e-02
 -1.6238801e+00  1.1876523e+00 -7.4363070e+00 -1.0655024e+00
 -4.8009986e-01  2.9959722e+00 -5.6486219e-01 -3.4063101e+00
  5.3803191e+00  3.0898470e-01  5.2555113e+00 -7.2034955e-01
  2.4827442e+00  1.6989625e+00  3.4340472e+00 -5.8975658e+00
 -1.7971423e+00 -3.1206896e+00  2.6840611e+00 -1.4470965e-02
  1.5912148e+00 -4.0391793e+00 -3.4095607e+00  2.4691868e+00
  8.9479697e-01 -3.3978553e+00 -1.0822513e+00  1.7424271e+00
  2.0144801e+00 -1.2962463e-01 -1.0124448e-01 -3.1277156e-01
  9.2185581e-01 -1.2023203e+00 -3.4977561e-01  7.2744405e-01
  2.4194908e-01  1.6821798e+00  6.7377090e-01  2.4710963e+00
 -1.5779068e+00 -3.7653416e-01  3.5950387e+00  2.0921326e+00
 -2.9858893e-01 -4.2596617e+00  6.1138785e-01 -3.6965802e-01
  2.8879797e+00 -3.9196343e+00  1.5371754e+00 -7.1793425e-01
 -3.2331114e+00 -1.8037690e+00 -3.0001757e+00  8.7025273e-01
 -2.1508949e+00 -1.2763165e+00 -1.0803249e+00  2.2375171e-01]"
64,https://www.myntra.com/tshirts/roadster/roadster-time-travlr-men-teal-blue-sleveless-t-shirt-with-raw-edges/2498508/buy,Roadster,Time Travlr Men Teal Blue Sleveless T-shirt with Raw Edges,199,topwear,Men,[0.00046828 0.04841117 0.01028662 ... 0.01939574 0.0041792  0.00112047],"[17.355062    6.4433217   2.6649475  10.376862    0.66463083  0.3048853
  1.1747993   5.747819    0.09971042  1.8327777  -3.9024444   1.6205268
  1.3730109  -4.2165475   0.5810082  -9.255039    2.502469    1.406511
 -3.2694657   0.32561517 -1.9707782  -7.0531836  -3.695931    1.0743911
  1.4972861   1.3963373   1.555257   -1.4231039  -0.46566215  4.546109
 -1.6303746  -3.9077895   9.263638   -2.1703892   1.582694    6.555008
 -2.5312264  -1.3920131   2.6521263   4.5113993  -3.6705348   2.8879616
 -1.5846126  -3.6611156   0.6857872   0.7787323  -0.27048957  0.37647387
  1.4002545   0.83705246 -1.9303777  -0.45857567 -1.862402   -0.9465928
 -1.2637676  -3.1108577   1.8771427   0.16102791  0.57640266  1.1009233
 -0.64670014 -1.1775599  -0.9522923   0.969345   -1.291801   -0.5068979
 -0.9647969  -0.6646776   4.545285    4.1287465  -1.4117959  -2.6105561
 -5.0502906   2.514043   -2.3200932  -0.7006895  -0.9714012  -1.1949265
 -2.7073743   0.22506751 -1.3344274   2.3668702   0.1992788  -1.7726318
  0.16037951 -2.6597931  -0.7611697   0.5502908  -1.7134221  -0.4920785
 -0.54322565  0.18800096 -3.1121306   1.1711342  -1.8596681   3.6935
  1.9638495  -0.1639418   3.933446   -1.218915  ]"
65,https://www.myntra.com/shirts/roadster/roadster-men-green-pure-cotton-regular-fit-solid-casual-shirt/12919364/buy,Roadster,Men Green Pure Cotton Regular Fit Solid Casual Shirt,1039,topwear,Men,[0.02161609 0.06408013 0.01293545 ... 0.01440084 0.         0.02913196],"[16.220577    6.885356    3.9975514  17.140005    1.1005564  -3.0364537
  3.2616003   6.2927475  -7.0652337  -0.19194835  4.3672237  -2.0519714
 -3.526612   -0.74750316  2.201436    0.75294435  4.20602     1.5542971
  6.0921617   0.8706215   1.6240649  -3.3959196   1.5918418  -3.2478335
 -1.0795124   2.675381    3.9826896  -2.097719   -0.68489605 -2.9621036
  1.5114855  -4.3314304   1.0598129  -1.8110576   0.43854117 -1.6624522
  2.5860262   1.6507425   3.7146091   3.1315718   0.6103293   5.180881
 -1.1291977  -0.93933177  6.0458217   4.3128486   1.6201991  -0.5699433
 -1.8043228   0.7904073  -2.6686757   2.3658357  -1.71657    -2.3550506
  0.3273298  -1.8410445  -0.11003708 -0.8419838  -0.45578384  3.9945781
 -0.33032906  1.0536907   3.6522985   0.4690197   2.2401807  -3.0573995
 -2.5599895   3.581556    1.5642451  -3.8255785   2.9672332   3.845412
  0.05601186 -4.8073463   4.4791155  -0.4628716   1.3664637  -1.378186
  0.7209858   4.1256943  -2.6416273  -0.8079287   2.8055825  -0.42272136
  0.69657207  1.3960255  -3.986883    2.3829684  -2.1583004   2.0143476
  1.8008735  -0.9001392  -1.0065709   2.8025913   2.161972    1.0782703
  0.16162942  2.8897262  -0.5408531   0.488815  ]"
66,https://www.myntra.com/tshirts/nike/nike-men-blue-solid-club-matchup-pure-cotton-polo-collar-t-shirt/17111674/buy,Nike,Men Blue Solid Club Matchup Pure Cotton Polo Collar T-shirt,1615,topwear,Men,[0.00624304 0.0405366  0.         ... 0.02786713 0.01297904 0.04442898],"[14.349802    5.240075   -0.30608502 12.931502   -1.6519156  -4.174989
  0.9403622   4.934572    0.74651843  0.8959099  -0.4817628  -3.5951195
 -0.67221487 -4.6301003   4.217215   -0.5905887   1.5110214  -2.7216883
 -0.49915802 -5.611767    3.0516768  -3.9139142   3.067864   -0.41523212
  1.312583    2.186616   -2.9491901  -9.96524    -4.898362   -0.17347082
 -0.50927126 -0.86006296  5.302797    0.05132064 -2.0648413  -9.317872
 -0.49089873 -2.4952657  -3.3387885   1.7606268  -2.6587353   2.0861833
 -0.6270521   2.2046301   2.848936    4.385754    3.6084828  -0.8298546
 -0.31943923 -0.6617496   7.693697   -2.46031    -1.3831878  -2.214796
  0.34997588  1.4466099   0.49144226 -0.50553954 -0.5153575   2.2853725
 -0.58058554  4.8051925  -1.1416621   3.8944223   2.6753268  -3.637657
 -2.9908438  -0.67645717  0.47807258  2.5906734  -1.2421203  -0.16571988
  3.281686   -0.798733    0.30806798 -1.5797341   0.7818978  -0.17527676
  4.751405   -1.6413858  -1.2685671  -0.85523677 -0.9507333  -0.6667435
 -0.6011011  -2.6885405   2.6191607  -7.062186   -1.2858834  -2.3890119
  2.8540885   1.0303264  -1.1623993  -1.3703685   0.4019395  -0.08031508
 -0.9307371  -2.0595703   4.100633    2.5795674 ]"
67,https://www.myntra.com/shirts/highlander/highlander-men-blue-slim-fit-printed-casual-shirt/12005974/buy,HIGHLANDER,Men Blue Slim Fit Printed Casual Shirt,529,topwear,Men,[0.00024159 0.0702975  0.00172777 ... 0.02071489 0.00687107 0.03808182],"[ 1.7408070e+01  5.5135784e+00  1.6725528e+00  1.8375326e+01
 -3.1900764e+00 -3.5665166e+00 -1.2835453e+00  1.7276613e+00
 -2.9340129e+00 -1.6361046e+00  4.8751202e+00  1.9754794e+00
 -1.5256559e+00  3.7096181e+00  8.7826997e-03 -3.4955382e+00
  1.0468402e+01 -3.0052416e+00 -3.9284015e+00 -1.6365858e+00
 -1.3239768e+00  8.0351603e-01  4.9995610e-01 -4.9230862e+00
 -6.4495816e+00  2.9584181e+00  2.1560817e+00 -5.0176308e-02
  4.0901618e+00 -3.0300298e+00  3.2164404e+00 -1.6744022e+00
  3.7773764e+00  2.3198192e+00  1.5245924e+00 -9.9766243e-01
  4.9991541e+00  4.7445703e+00  4.2345709e-01  1.6511228e+00
 -1.7798498e-01  6.1816273e+00  2.3504987e+00  1.8907489e+00
  3.7381170e+00 -1.6383147e-01  4.2695564e-01  4.6775436e+00
 -9.5952970e-01  6.9020498e-01 -6.5795505e-01  2.0786605e+00
  3.5042763e+00  4.0236819e-01 -1.2997775e+00  4.4583076e-01
 -1.0952948e+00 -2.6991293e-01  1.3270321e+00 -2.0140197e+00
  4.9574435e-01 -8.7889040e-01  3.2684622e+00 -6.4037830e-01
  1.1871417e+00  4.9844450e-01 -3.1249809e+00 -1.5160868e+00
 -1.3849505e+00 -2.6831200e+00 -2.8023183e+00  6.4578652e-02
  6.5292728e-01 -6.6668314e-01 -8.1551033e-01  1.8253411e+00
 -5.7037711e-01  1.6518666e+00  5.6929083e+00 -5.7886869e-01
 -8.8493288e-01  2.4121323e-01  7.0765929e+00  1.3677724e-01
  6.4142585e-01 -1.8187573e+00  6.6988647e-01  5.1106992e+00
 -4.9853447e-01 -1.2603776e+00 -1.7630160e+00 -8.7700114e-02
  2.3095503e+00 -1.9195940e+00 -2.0224757e+00  4.4206056e-01
  4.0146896e-01 -4.7070232e-01  5.1188626e+00  1.9524860e-01]"
68,https://www.myntra.com/jackets/levis/levis-men-navy-blue-corduroy-faux-fur-trim-tailored-jacket/15886286/buy,Levis,Men Navy Blue Corduroy Faux Fur Trim Tailored Jacket,3659,topwear,Men,[0.02193739 0.02806793 0.00110082 ... 0.02424885 0.         0.02020584],"[16.510386    1.4484556  -0.68022186 18.12709     1.7810447  -0.08337593
  0.09108126  1.6409311  -0.46027172  3.295919    0.5637291  -4.10873
  0.775788   -5.5844364  -1.9784925   4.4248686  -5.293509    0.87352884
  1.584883   -0.75522566  3.1112032  -1.2224964  -0.8478943  -6.4820933
 -0.6705952  -0.27880374 -4.661361   -3.0117946  -5.0061083   7.5115848
  1.0892433  -0.03218111 -2.4292793   1.5457444  -2.1194463   2.9076526
 -2.1555798  -5.8187385   0.7157308   3.089359   -4.8318553   1.6411047
 -6.168381   -0.6715009   0.3355524   0.60915446 -1.6123767  -0.48607874
  0.20107067 -3.1589055  -0.90317154  5.9937487  -3.3014288  -1.1803912
 -1.9336629  -4.955921   -0.8652798  -0.6989096   0.76259315  3.630873
  0.84245765  4.1603937   0.35419595  2.000953   -2.081858    1.0995553
  1.1949263  -2.7132976  -0.87414074  0.31628942  1.8604877   0.13248946
 -1.3871645  -3.3737168  -2.1231315  -2.7407174  -2.177988   -3.7175775
  0.36894158 -0.12676606 -1.4485903   0.08310224  0.1496755   1.2619327
 -4.8751044  -0.50441206 -1.4306384  -3.8304873   5.1006265  -0.1888834
 -3.105156    3.327192    0.99504566 -0.65371656 -1.3113439   1.4006515
  2.1196125   1.9652308  -0.19454807 -0.82363236]"
69,https://www.myntra.com/blazers/peter-england/peter-england-men-black-solid-slim-fit-single-breasted-formal-blazer/17015642/buy,Peter England,Men Black Solid Slim-Fit Single-Breasted Formal Blazer,3399,topwear,Men,[0.01459954 0.01383489 0.00452204 ... 0.00479037 0.         0.01074206],"[18.7649      3.9167023   2.481671    9.361166   -1.244298   -2.0106006
  1.1135955   3.9228604   5.0572243  -6.37764     3.8622775  -3.7740114
  0.7165972  -0.2719588  -5.9405413   1.2879894  -3.9618697  -4.0926304
  1.0141492   2.2273636   1.1681843  -3.2467315   2.1076982  -1.7523757
 -3.3361368   4.8316183  -5.4229913  -2.880005   -0.43980458  3.6855583
 -1.8262043   0.5856813  -4.0685983   4.026118   -2.3303552  -5.3837676
  0.5577147  -1.0631897  -1.6096492   0.41092893 -3.0384898  -3.18435
 -2.9709625   0.7440206  -3.34149     2.4254372   2.158472   -0.98324203
 -1.9699672  -0.29450345  1.3212866   5.2810707  -3.4297326   0.4597561
  0.84816897 -0.39032072 -1.5755652   1.843925   -0.6394757  -1.0016818
  1.3084881   4.556644   -3.6135197   3.6673586   0.3915493   0.50954777
 -1.2842293   1.8814468   1.7923503  -0.879804   -1.805165    0.31761193
  2.521916   -2.5406337  -0.5038973  -1.9617022   2.6613088  -2.0370507
  0.47096908 -1.4712042  -3.4341533   2.9224317  -1.0430839   1.8754456
  0.5443475  -0.28672343 -0.51405096  2.433586   -0.46794987  0.2632082
 -0.50272155 -0.8350576  -0.98913926 -0.92369676  0.30200094 -1.0847445
  4.2800856   2.3470545   0.3991238   1.8443437 ]"
70,https://www.myntra.com/sweatshirts/roadster/roadster-women-lavender-solid-hooded-sweatshirt/15159164/buy,Roadster,Women Lavender Solid Hooded Sweatshirt,674,topwear,Women,[0.01050805 0.01995947 0.00733414 ... 0.03155477 0.01747647 0.0148372 ],"[ 1.0831631e+01  1.0866365e+01  1.0544286e+00  1.5726321e+01
 -1.3452833e+00  5.0068502e+00 -2.3659520e+00 -1.1808162e+00
 -7.1207304e+00 -1.2437985e+00  1.1027477e+00  1.4312199e+00
  2.4175062e+00  4.2390018e+00 -1.9729923e+00 -1.0191872e+00
 -2.8737268e+00  9.2401886e+00  1.8187531e+00  2.0467358e+00
  1.6646140e+00 -5.5487533e+00 -7.1154100e-01  4.5145531e+00
  1.4696771e-01  3.1927009e+00  3.7698066e+00 -4.5502326e-01
 -1.6355141e+00  9.6593583e-01  9.5264918e-01 -7.1631551e+00
  1.7609611e+00  3.9268798e-01 -1.4911900e+00 -2.6577342e+00
  1.8288348e+00 -4.3398166e+00 -2.6517928e+00 -3.2679307e-01
 -1.5053762e+00 -9.0003103e-01 -3.8770673e-01  9.1028035e-01
 -9.5029968e-01 -9.4974184e-01  1.1223831e+00  2.3961425e+00
 -4.1777512e-01 -1.2392447e+00  4.4107959e-01  3.8905084e-02
  4.3793768e-01  2.3359516e+00 -1.8989428e+00 -4.5362306e+00
  4.9068727e+00  6.5083075e-01  5.0584807e+00  3.5674872e+00
 -4.5656420e-02 -1.6358902e+00  5.2874184e-01 -1.2135880e+00
  2.1426989e-01 -1.1457796e+00  3.2756045e-01 -1.2509406e+00
 -7.8208923e-01  8.8754499e-01  1.5938298e+00 -3.5974708e+00
  7.7583700e-02  4.1317695e-01  4.4920082e+00 -2.2920582e+00
 -2.6744852e+00  2.8767779e+00  2.0118515e+00 -7.9372995e-02
 -9.1919935e-01  1.4749513e+00 -4.3414922e+00  1.8303919e+00
 -2.8382595e+00  1.0364202e+00  3.6104908e+00 -1.5306495e+00
  2.8011997e+00 -8.3257884e-01 -9.8637438e-01 -1.4172903e+00
  1.6851264e-01 -2.8306298e+00  3.4906626e+00  6.2903470e-01
 -2.8273125e+00  2.1437700e+00  8.2578838e-02 -2.9320717e-03]"
